PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
GPS1,0.0036527272,0.002236367,0.0025067492,0.0022464169,0.0027533139,0.004249066114425659
DDX24,0.0056395517,0.0056472323,0.0058667455,0.005231072,0.0040909285,0.004821053706109524
IARS2,0.0068593123,0.006074035,0.004901362,0.0049806084,0.005385187,0.006108110770583153
DLD,0.011399171,0.010154138,0.008499418,0.008688248,0.008995153,0.00969916582107544
PSMC1,0.011776297,0.010608613,0.014910794,0.0062422277,0.0059852167,0.006117761135101318
HSPA9,0.028787268,0.024370553,0.016081514,0.014703832,0.01509806,0.013089006766676903
UBA1,0.010752354,0.010160905,0.008963579,0.008880275,0.008495172,0.0101109454408288
MED30,0.031533252,0.028404953,0.008715985,0.009229026,0.0112681305,0.011429248377680779
EIF3E,0.007658859,0.006376368,0.0069312644,0.00628486,0.0055883364,0.006220890209078789
PRPF4B,0.004233781,0.0032301291,0.0033950864,0.0033963788,0.003908992,0.006506520789116621
RPSA,0.005948822,0.0062785107,0.0033629285,0.0066493205,0.0048032864,0.005440575070679188
ISCA2,0.0024676817,0.0016285338,0.0020094626,0.0020096987,0.0021654097,0.003850845154374838
RPS17,0.0056874896,0.005452216,0.005876818,0.00543329,0.004783249,0.0049984692595899105
DSN1,0.0077301357,0.0053349845,0.006106017,0.006846585,0.0027240568,0.004887729417532682
RPS28,0.0062775617,0.006389118,0.0068853796,0.006624828,0.005522149,0.005554204806685448
PSMB6,0.0077221766,0.0059138243,0.011876063,0.0046049124,0.005144525,0.005728365387767553
MED19,0.015997954,0.013623914,0.006883248,0.005254403,0.006965364,0.00754124578088522
TIMM23B,0.017287994,0.013947111,0.017810212,0.016564136,0.008126828,0.011987796053290367
OXA1L,0.005824435,0.0043264637,0.0066169486,0.0054749637,0.003810254,0.005299030803143978
CRNKL1,0.005738418,0.0036735823,0.007215639,0.0031714938,0.0030588014,0.004012704361230135
DHODH,0.0028211654,0.0022965667,0.0026049681,0.002782829,0.0025018095,0.005242538638412952
WDR3,0.005829792,0.005767352,0.0061620325,0.00579532,0.0045257085,0.004916757345199585
EXOSC2,0.013648045,0.012373241,0.011737699,0.012166903,0.011647523,0.01097095850855112
PSMA4,0.008397872,0.006988772,0.0044849818,0.005169787,0.0050973347,0.005467947572469711
POLR3E,0.0029870498,0.0021326593,0.002899065,0.002615141,0.0027757792,0.004739611409604549
PTCD1,0.0030546526,0.0020838834,0.002033183,0.0021677583,0.0022949816,0.004414434544742107
CCDC86,0.0051234,0.004700597,0.0046194345,0.0045287316,0.0038852235,0.0043486664071679115
TIMM9,0.0028137164,0.00195002,0.0022238332,0.0020920646,0.0021772163,0.004528507124632597
EIF4G2,0.0036485638,0.002341914,0.002135845,0.0021033713,0.0026127137,0.003925354219973087
RCC1,0.0026758972,0.0019126041,0.0020262818,0.0020410866,0.0024266788,0.005107231438159943
WDR26,0.002510042,0.0018182187,0.0020579463,0.0021475845,0.0023578717,0.004155806265771389
MED12,0.024496337,0.022202557,0.008342954,0.0074430387,0.010782152,0.009008378721773624
NOL11,0.0069289603,0.0071111536,0.0035346593,0.006586739,0.0058176536,0.006836960092186928
USP39,0.00807218,0.006627354,0.007852421,0.0065398817,0.0070302985,0.007069798186421394
SLC39A9,0.002171662,0.0012554988,0.0014666782,0.0013574375,0.0016900602,0.0036918323021382093
RPL24,0.009473876,0.009847745,0.0049128826,0.009001046,0.0062891417,0.006761815398931503
PHB2,0.020890854,0.018838104,0.011663827,0.008878857,0.009924343,0.011194778606295586
GOLT1B,0.0027620336,0.0020564636,0.0026317271,0.0027657354,0.0026481277,0.003841613419353962
COPS6,0.0049478677,0.003609273,0.0032385623,0.003707466,0.0034589604,0.005270657129585743
NUP98,0.0054498645,0.0042268406,0.0029823852,0.002878428,0.0029208923,0.003630007617175579
SIN3A,0.0022753878,0.0017616618,0.0024692882,0.0020964418,0.0027423843,0.006725842133164406
MRPL14,0.0032857212,0.002289692,0.0035186922,0.0027508095,0.003518116,0.0071763573214411736
GFER,0.0031359147,0.0027821758,0.0027474351,0.0028019492,0.003166784,0.00876707024872303
MAGOH,0.0047049094,0.0045203622,0.0037623094,0.0038483813,0.004149666,0.009436558932065964
SNRPG,0.007420691,0.0072730877,0.0037408522,0.003662927,0.0041138646,0.005701448768377304
MED6,0.01561093,0.013122083,0.0042029857,0.004656092,0.0045581153,0.006509230937808752
NACA,0.010590136,0.009622634,0.0053287833,0.011902093,0.005886814,0.008054256439208984
RPL36,0.014543216,0.015561107,0.011149179,0.007946405,0.009807184,0.014621447771787643
CHEK1,0.006259417,0.0047198185,0.0050737066,0.009709546,0.004491843,0.007488693110644817
MED11,0.010719409,0.009567554,0.0073687043,0.010823394,0.0039498596,0.009773068130016327
COPS8,0.0028482329,0.0025274716,0.003020056,0.0026093891,0.0034581765,0.007266198750585318
KPNB1,0.00532272,0.004865472,0.0036499468,0.0038255989,0.003905331,0.006540315225720406
TEFM,0.0036157547,0.0039478154,0.0037040992,0.003674128,0.0039042274,0.010813942179083824
POLR1E,0.004075156,0.0039163358,0.0032942086,0.0027113776,0.0030340452,0.009230483323335648
RRP12,0.007957162,0.00879653,0.0069214352,0.0040311273,0.006224541,0.012574728578329086
DNTTIP2,0.009282451,0.009860867,0.014791472,0.0035797432,0.007913438,0.015924129635095596
LSM2,0.012695359,0.010901073,0.017786065,0.0059134522,0.007553415,0.008883010596036911
SON,0.007915688,0.006630142,0.006143465,0.007608626,0.005079584,0.0060559953562915325
KRR1,0.00662124,0.006856358,0.005129068,0.003213361,0.004685587,0.008794000372290611
SMC4,0.0016573437,0.0013822978,0.0013933321,0.0021552115,0.0016192865,0.007110288832336664
VARS,0.012958198,0.011252238,0.0073676864,0.0063453102,0.007293966,0.008111859671771526
RPS12,0.008244814,0.008564652,0.0067043896,0.0041207816,0.0059891585,0.010191019624471664
YTHDC1,0.0042427313,0.003689889,0.00312126,0.0036675187,0.0035011948,0.008058363571763039
GUCD1,0.0059591043,0.0046540494,0.003308377,0.00991183,0.0036231221,0.0057570114731788635
BCAS2,0.008069162,0.0068844035,0.005409843,0.00501632,0.005671587,0.008918756619095802
GAB2,0.009635636,0.008576293,0.007388063,0.007867735,0.007552501,0.0098952641710639
CNOT3,0.008820074,0.008644168,0.006867967,0.0071575497,0.006834136,0.009880205616354942
DONSON,0.004533121,0.0038250843,0.002978429,0.003143441,0.003268728,0.006895462982356548
