,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
141,EIF4G1,0.21153809130191803,1.0333538516696452,372.1480086053539,4.830804,575.27,1.0184304397553205,1.0186102073639631,32.04441833496094,inf,81.77918023122469,1026.8446,train
142,EIF3E,0.23044997453689575,0.9881607354589839,364.92179927710015,4.0787587,567.0173,0.9833851475268602,0.9832840617746115,31.3902530670166,inf,80.23872770415622,985.348,train
143,DHX37,0.22218787670135498,0.9386849805880685,356.6476921660234,4.640935,544.124,0.9683863744139671,0.9683175049722195,30.24862289428711,inf,77.08844859469146,914.9791,train
144,POLR3E,0.1934707760810852,0.9796858360009919,367.51961238244786,4.0420027,584.3607,0.966460794210434,0.9667021371424198,31.942190170288086,inf,82.23226813230276,1020.3036,train
145,RPS29,0.2212577760219574,1.0204980406168112,370.6292247366726,4.23372,594.302,1.0079430155456066,1.0083846980705857,32.6115608215332,inf,83.78354903858043,1063.5139,train
146,CCT4,0.21705275774002075,0.988676574712751,361.99508274314996,4.494045,577.9924,1.0124443201348186,1.0125395050272346,32.23458480834961,inf,82.21981141591725,1039.0685,train
147,CRNKL1,0.187311053276062,0.9568073690837856,362.409588387476,4.320922,553.212,0.964371420443058,0.9644039385020733,30.66084861755371,inf,78.39698801577303,940.0876,train
148,INTS9,0.26333463191986084,0.9325361853484015,354.92312680456155,3.943242,550.3567,0.9339347407221794,0.9338502511382103,30.57724380493164,inf,78.1850534117753,934.96783,train
149,SKP2,0.19554764032363892,0.9970138171266812,366.7287546728012,4.160269,574.8622,0.9750798530876637,0.9751616567373276,31.634960174560547,inf,81.18064476242773,1000.7707,train
150,TEFM,0.2121850550174713,0.9864640185515569,362.76284662434813,4.1762724,568.4076,1.0105159236118197,1.0105609260499477,31.66543197631836,inf,80.76415567987218,1002.6996,train
151,COPZ1,0.2081538885831833,1.0756827826201933,378.90603745110434,4.350408,609.737,1.0578132010996342,1.0571887008845806,33.0174560546875,inf,85.35847031132533,1090.1523,train
152,HMGCS1,0.19773048162460327,0.9329484401804979,358.6849192920889,4.6907663,553.6388,0.9423057101666927,0.9421379454433918,30.75536346435547,inf,78.45925937283309,945.89246,train
