,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
121,RAD51,0.21286869049072266,0.028400578674163263,48.490462256835954,0.053787827,1.8398587,0.0016478896141052246,0.0016456246376037598,0.11341288685798645,inf,0.27035233043475654,0.012862482,train
122,SDAD1,0.2168673574924469,0.04849741716743855,61.79951489319759,0.55572313,3.1038342,0.042857825756073,0.04288375377655029,0.5732070803642273,inf,0.7348098684774975,0.3285664,train
123,POLR2D,0.21782100200653076,0.045177396194310986,48.994166673524546,1.0998967,2.8781362,0.16566616296768188,0.16565239429473877,1.104521632194519,inf,1.1806041813758583,1.2199682,train
124,PSMD7,0.22141142189502716,0.047958754143774436,49.63534510278082,1.263649,3.047012,0.2153834104537964,0.21521061658859253,1.2675366401672363,inf,1.3381053573677588,1.6066492,train
125,DYNLRB1,0.196989506483078,0.041532418173113636,52.11500962893482,0.6818601,2.6613057,0.06357556581497192,0.06361180543899536,0.6907842755317688,inf,0.7978569519280746,0.47718292,train
126,ICE1,0.21531644463539124,0.04461981670485013,51.82545752576118,0.912177,2.8446283,0.11486446857452393,0.11482542753219604,0.9185452461242676,inf,1.0102330172754224,0.8437254,train
127,NIP7,0.20729222893714905,0.03699094046587436,49.61207095405638,0.46958038,2.3827562,0.029811382293701172,0.029849708080291748,0.48156026005744934,inf,0.5989227201022767,0.2319003,train
128,RPL6,0.29328542947769165,0.0423396939161318,51.28301014296875,0.7602901,2.709152,0.07932329177856445,0.07930397987365723,0.7678267359733582,inf,0.8669475592146575,0.5895577,train
129,RPL11,0.2696589231491089,0.03857374595503961,48.71390924509267,0.6334577,2.4730988,0.054533541202545166,0.05454373359680176,0.6421478390693665,inf,0.7433483651491471,0.41235384,train
130,FCF1,0.22957667708396912,0.04585338852783135,61.10080618120705,0.5912611,2.9298162,0.048074185848236084,0.048092007637023926,0.6057224869728088,inf,0.748822646950735,0.36689973,train
131,NCBP2,0.24998942017555237,0.04849949043579769,52.233867923480645,1.231223,3.079626,0.20553314685821533,0.20539456605911255,1.2356036901474,inf,1.3113137482401382,1.5267164,train
132,ARGLU1,0.20322397351264954,0.04588635617656595,64.847069411889,0.39121094,2.949294,0.02186030149459839,0.021864593029022217,0.41585206985473633,inf,0.5969870425612782,0.17293297,train
133,MED10,0.27718472480773926,0.052959286540788963,49.339184669470484,1.5800426,3.3569922,0.31891298294067383,0.31852972507476807,1.5831247568130493,inf,1.6463681504092538,2.5062838,train
134,GNL2,0.22789566218852997,0.04211000164849986,55.147172262580554,0.5580946,2.6954856,0.0425071120262146,0.04248732328414917,0.5710921287536621,inf,0.7007754977231172,0.32614622,train
135,CDC27,0.19664283096790314,0.041497457972778984,51.14225653743555,0.532902,2.6604314,0.038743436336517334,0.03873908519744873,0.5463079810142517,inf,0.6768710153876436,0.2984524,train
136,CASP8AP2,0.2556094229221344,0.041984248154988524,51.99437109245524,0.75086075,2.6891518,0.0773361325263977,0.07734918594360352,0.7586908340454102,inf,0.8589235537437988,0.5756118,train
137,PSMA3,0.23535436391830444,0.050035627405978715,52.69684245174936,1.0975904,3.179184,0.1659327745437622,0.1658332347869873,1.103776454925537,inf,1.1982653496078572,1.2183224,train
138,NUP54,0.2281729280948639,0.04418438040214078,52.972328650088585,0.85952204,2.8215797,0.10172474384307861,0.10181838274002075,0.8665916919708252,inf,0.9631172881274925,0.7509812,train
139,NSRP1,0.21122512221336365,0.050078510006537263,52.250312438629635,1.2899387,3.1808536,0.2240930199623108,0.22391462326049805,1.2940784692764282,inf,1.369332269384966,1.6746393,train
140,SMC4,0.192188560962677,0.03667072006728166,50.61351198166784,0.38396004,2.3549051,0.019871294498443604,0.01997220516204834,0.3997035026550293,inf,0.530938685483308,0.15976284,train
141,PCF11,0.2528240382671356,0.048375882994541285,51.05597854513238,1.1190201,3.0783665,0.17179036140441895,0.1716943383216858,1.1243407726287842,inf,1.209991962535111,1.264142,train
142,KRR1,0.241667240858078,0.04503289906758106,56.28403553552961,0.6861329,2.874936,0.0646633505821228,0.06467586755752563,0.6966139674186707,inf,0.8177900179652845,0.48527104,train
143,RPL3,0.19455671310424805,0.03888990627481647,57.374533037898786,0.33210412,2.5046146,0.015616536140441895,0.015600740909576416,0.3534526228904724,inf,0.5086015803588492,0.12492874,train
144,POLA2,0.22749221324920654,0.040005870824763215,53.01939055329147,0.46814746,2.5653481,0.029770076274871826,0.029764890670776367,0.48293715715408325,inf,0.6177781542887255,0.23322833,train
145,RPL5,0.24630188941955566,0.03913184866424024,49.975198921224184,0.5359235,2.5150325,0.03887814283370972,0.03894442319869995,0.5467947125434875,inf,0.662731936667457,0.29898453,train
146,RIOK1,0.23786281049251556,0.043480501206990485,53.42696909567211,0.6236021,2.7893338,0.053306758403778076,0.0533146858215332,0.635083794593811,inf,0.7601890235900928,0.40333134,train
147,RPL18,0.22621449828147888,0.04198570830175674,51.91682871730203,0.73315525,2.6906502,0.07365143299102783,0.07366925477981567,0.7411237955093384,inf,0.8426377097821303,0.54926425,train
